#Planetname | Best Tc | PER[day] | UPER | Tp[JD-2440000] | UTp | e | Ue | OM[deg] | UOM | K[m/s] | UK | gamma[m/s] | Ugamma | dv/dt[m/s/day] | Udv/dt | seTp[JD-2440000]
HD 6434 b | 2456349.3368 | 21.998 | 0.012 | 11490.82 | 0.84 | 0.169 | 0.036 | 156 | 14 | 34.2 | 1.4 | 23022.59 | 0.91 | 0.0 | 0.0 |   11496.6242
#RA | DEC | T14 | UT14 | V
01 04 40.279 | -39 29 12.97 |           NaN |       0.00000 |       7.72000
#Ephemerides calculated on: Tue Feb 12 17:58:53 2013
#Transit date in JD | Uncertainty | Secondary Eclipse in JD | Uncertainty | Transit date and uncertainty in Gregorian | Secondary Eclipse and uncertainty in Gregorian
2459363.04995 |    4.36129 | 2459371.88402 |    4.33956 |          28 May 2021 13:11:55.28 +/-    4 days  8:40:15.718  |         6 June 2021 09:12:59.09 +/-    4 days  8:08:57.860
2459385.04785 |    4.37377 | 2459393.88192 |    4.35196 |         19 June 2021 13:08:54.36 +/-    4 days  8:58:13.578  |        28 June 2021 09:09:58.17 +/-    4 days  8:26:49.190
2459407.04576 |    4.38624 | 2459415.87983 |    4.36436 |         11 July 2021 13:05:53.43 +/-    4 days  9:16:11.450  |        20 July 2021 09:06:57.25 +/-    4 days  8:44:40.553
2459429.04366 |    4.39870 | 2459437.87774 |    4.37676 |        2 August 2021 13:02:52.51 +/-    4 days  9:34: 7.918  |      11 August 2021 09:03:56.32 +/-    4 days  9:02:31.950
2459451.04157 |    4.41112 | 2459459.87564 |    4.38919 |       24 August 2021 12:59:51.58 +/-    4 days  9:52: 1.173  |    2 September 2021 09:00:55.40 +/-    4 days  9:20:26.146
2459473.03948 |    4.42354 | 2459481.87355 |    4.40166 |    15 September 2021 12:56:50.66 +/-    4 days 10:09:53.788  |   24 September 2021 08:57:54.47 +/-    4 days  9:38:23.520
2459495.03738 |    4.43603 | 2459503.87145 |    4.41411 |       7 October 2021 12:53:49.74 +/-    4 days 10:27:52.677  |     16 October 2021 08:54:53.55 +/-    4 days  9:56:19.505
2459517.03529 |    4.44850 | 2459525.86936 |    4.42649 |      29 October 2021 12:50:48.81 +/-    4 days 10:45:50.336  |     7 November 2021 08:51:52.63 +/-    4 days 10:14: 8.670
2459539.03319 |    4.46093 | 2459547.86727 |    4.43888 |     20 November 2021 12:47:47.89 +/-    4 days 11:03:44.205  |    29 November 2021 08:48:51.70 +/-    4 days 10:31:59.637
2459561.03110 |    4.47336 | 2459569.86517 |    4.45128 |     12 December 2021 12:44:46.96 +/-    4 days 11:21:38.089  |    21 December 2021 08:45:50.78 +/-    4 days 10:49:50.636
2459583.02901 |    4.48579 | 2459591.86308 |    4.46368 |       3 January 2022 12:41:46.04 +/-    4 days 11:39:31.988  |     12 January 2022 08:42:49.85 +/-    4 days 11:07:41.669
2459605.02691 |    4.49822 | 2459613.86098 |    4.47607 |      25 January 2022 12:38:45.12 +/-    4 days 11:57:25.901  |     3 February 2022 08:39:48.93 +/-    4 days 11:25:32.734
2459627.02482 |    4.51065 | 2459635.85889 |    4.48847 |     16 February 2022 12:35:44.19 +/-    4 days 12:15:19.828  |    25 February 2022 08:36:48.01 +/-    4 days 11:43:23.831
2459649.02272 |    4.52308 | 2459657.85679 |    4.50087 |        10 March 2022 12:32:43.27 +/-    4 days 12:33:13.770  |       19 March 2022 08:33:47.08 +/-    4 days 12:01:14.960
2459671.02063 |    4.53555 | 2459679.85470 |    4.51327 |         1 April 2022 12:29:42.34 +/-    4 days 12:51:11.404  |       10 April 2022 08:30:46.16 +/-    4 days 12:19: 6.121
2459693.01853 |    4.54801 | 2459701.85261 |    4.52566 |        23 April 2022 12:26:41.42 +/-    4 days 13:09: 7.748  |          2 May 2022 08:27:45.23 +/-    4 days 12:36:57.313
2459715.01644 |    4.56048 | 2459723.85051 |    4.53806 |          15 May 2022 12:23:40.50 +/-    4 days 13:27: 5.501  |         24 May 2022 08:24:44.31 +/-    4 days 12:54:48.536
2459737.01435 |    4.57296 | 2459745.84842 |    4.55046 |          6 June 2022 12:20:39.57 +/-    4 days 13:45: 3.740  |        15 June 2022 08:21:43.39 +/-    4 days 13:12:39.790
2459759.01225 |    4.58544 | 2459767.84632 |    4.56286 |         28 June 2022 12:17:38.65 +/-    4 days 14:03: 1.991  |         7 July 2022 08:18:42.46 +/-    4 days 13:30:31.074
2459781.01016 |    4.59790 | 2459789.84423 |    4.57530 |         20 July 2022 12:14:37.72 +/-    4 days 14:20:58.821  |        29 July 2022 08:15:41.54 +/-    4 days 13:48:26.055
2459803.00806 |    4.61035 | 2459811.84214 |    4.58773 |       11 August 2022 12:11:36.80 +/-    4 days 14:38:54.389  |      20 August 2022 08:12:40.61 +/-    4 days 14:06:20.203
2459825.00597 |    4.62280 | 2459833.84004 |    4.60015 |     2 September 2022 12:08:35.88 +/-    4 days 14:56:49.975  |   11 September 2022 08:09:39.69 +/-    4 days 14:24:12.611
2459847.00388 |    4.63525 | 2459855.83795 |    4.61256 |    24 September 2022 12:05:34.95 +/-    4 days 15:14:45.580  |      3 October 2022 08:06:38.76 +/-    4 days 14:42: 5.041
2459869.00178 |    4.64770 | 2459877.83585 |    4.62497 |      16 October 2022 12:02:34.03 +/-    4 days 15:32:41.203  |     25 October 2022 08:03:37.84 +/-    4 days 14:59:57.495
2459890.99969 |    4.66015 | 2459899.83376 |    4.63738 |      7 November 2022 11:59:33.10 +/-    4 days 15:50:36.845  |    16 November 2022 08:00:36.92 +/-    4 days 15:17:49.970
2459912.99759 |    4.67260 | 2459921.83167 |    4.64980 |     29 November 2022 11:56:32.18 +/-    4 days 16:08:32.505  |     8 December 2022 07:57:35.99 +/-    4 days 15:35:42.469
2459934.99550 |    4.68505 | 2459943.82957 |    4.66220 |     21 December 2022 11:53:31.26 +/-    4 days 16:26:28.184  |    30 December 2022 07:54:35.07 +/-    4 days 15:53:34.464
2459956.99341 |    4.69751 | 2459965.82748 |    4.67460 |      12 January 2023 11:50:30.33 +/-    4 days 16:44:24.542  |     21 January 2023 07:51:34.14 +/-    4 days 16:11:25.605
2459978.99131 |    4.70997 | 2459987.82538 |    4.68700 |      3 February 2023 11:47:29.41 +/-    4 days 17:02:21.041  |    12 February 2023 07:48:33.22 +/-    4 days 16:29:16.788
