#Planetname | Best Tc | PER[day] | UPER | Tp[JD-2440000] | UTp | e | Ue | OM[deg] | UOM | K[m/s] | UK | gamma[m/s] | Ugamma | dv/dt[m/s/day] | Udv/dt | seTp[JD-2440000]
HD 52265 b | 2456392.6427 | 119.293 | 0.023 | 10835.2 | 1.2 | 0.290 | 0.018 | 251.7 | 4.8 | 43.30 | 0.93 | -1.0 | 1.5 | 0.0 | 0.0 |   10838.0897
#RA | DEC | T14 | UT14 | V
07 00 18.104 | -05 22 02.49 |           NaN |       0.00000 |       6.29000
#Ephemerides calculated on: Tue Feb  5 19:33:22 2013
#Transit date in JD | Uncertainty | Secondary Eclipse in JD | Uncertainty | Transit date and uncertainty in Gregorian | Secondary Eclipse and uncertainty in Gregorian
2458659.20264 |    1.42474 | 2458711.67901 |    1.36459 |         24 June 2019 16:51:48.38 +/-    1 days 10:11:37.693  |      16 August 2019 04:17:46.88 +/-    1 days  8:45: 0.359
2458778.49527 |    1.43308 | 2458830.97164 |    1.38650 |      21 October 2019 23:53:11.45 +/-    1 days 10:23:38.530  |    13 December 2019 11:19:09.95 +/-    1 days  9:16:33.855
2458897.78790 |    1.44206 | 2458950.26427 |    1.40848 |     18 February 2020 06:54:34.53 +/-    1 days 10:36:34.229  |       10 April 2020 18:20:33.03 +/-    1 days  9:48:12.286
2459017.08053 |    1.45127 | 2459069.55690 |    1.43052 |         16 June 2020 13:55:57.60 +/-    1 days 10:49:49.564  |       8 August 2020 01:21:56.10 +/-    1 days 10:19:56.823
2459136.37316 |    1.46034 | 2459188.84953 |    1.45262 |      13 October 2020 20:57:20.67 +/-    1 days 11:02:53.138  |     5 December 2020 08:23:19.17 +/-    1 days 10:51:46.727
2459255.66578 |    1.46974 | 2459308.14216 |    1.47466 |     10 February 2021 03:58:43.74 +/-    1 days 11:16:25.395  |        3 April 2021 15:24:42.24 +/-    1 days 11:23:30.368
2459374.95841 |    1.48035 | 2459427.43478 |    1.49683 |          9 June 2021 11:00:06.82 +/-    1 days 11:31:41.915  |        31 July 2021 22:26:05.32 +/-    1 days 11:55:26.488
2459494.25104 |    1.49021 | 2459546.72741 |    1.51896 |       6 October 2021 18:01:29.89 +/-    1 days 11:45:53.850  |    28 November 2021 05:27:28.39 +/-    1 days 12:27:17.745
2459613.54367 |    1.50137 | 2459666.02004 |    1.54093 |      3 February 2022 01:02:52.96 +/-    1 days 12:01:58.419  |       27 March 2022 12:28:51.46 +/-    1 days 12:58:56.104
2459732.83630 |    1.51294 | 2459785.31267 |    1.56339 |          2 June 2022 08:04:16.03 +/-    1 days 12:18:37.761  |        24 July 2022 19:30:14.53 +/-    1 days 13:31:17.126
2459852.12892 |    1.52347 | 2459904.60530 |    1.58584 |    29 September 2022 15:05:39.11 +/-    1 days 12:33:47.820  |    21 November 2022 02:31:37.61 +/-    1 days 14:03:36.646
2459971.42155 |    1.53528 | 2460023.89792 |    1.60819 |      26 January 2023 22:07:02.18 +/-    1 days 12:50:47.981  |       20 March 2023 09:33:00.68 +/-    1 days 14:35:47.993
