#Planetname | Best Tc | PER[day] | UPER | Tp[JD-2440000] | UTp | e | Ue | OM[deg] | UOM | K[m/s] | UK | gamma[m/s] | Ugamma | dv/dt[m/s/day] | Udv/dt | seTp[JD-2440000]
HD 27894 b | 2456349.8706 | 17.990 | 0.011 | 13275.5 | 1.6 | 0.049 | 0.023 | 133 | 31 | 58.1 | 1.5 | 82902.3 | 1.0 | 0.0 | 0.0 |   13282.1153
#RA | DEC | T14 | UT14 | V
04 20 46.838 | -59 24 41.40 |           NaN |       0.00000 |       9.36000
#Ephemerides calculated on: Tue Feb 12 17:46:00 2013
#Transit date in JD | Uncertainty | Secondary Eclipse in JD | Uncertainty | Transit date and uncertainty in Gregorian | Secondary Eclipse and uncertainty in Gregorian
2458814.56265 |    3.35731 | 2458823.17810 |    3.42973 |     27 November 2019 01:30:12.70 +/-    3 days  8:34:32.001  |     5 December 2019 16:16:28.22 +/-    3 days 10:18:48.723
2458832.55310 |    3.36827 | 2458841.16856 |    3.44074 |     15 December 2019 01:16:27.81 +/-    3 days  8:50:18.445  |    23 December 2019 16:02:43.32 +/-    3 days 10:34:39.917
2458850.54355 |    3.37921 | 2458859.15901 |    3.45175 |       2 January 2020 01:02:42.91 +/-    3 days  9:06: 3.587  |     10 January 2020 15:48:58.43 +/-    3 days 10:50:31.125
2458868.53400 |    3.39015 | 2458877.14946 |    3.46276 |      20 January 2020 00:48:58.02 +/-    3 days  9:21:48.740  |     28 January 2020 15:35:13.53 +/-    3 days 11:06:22.347
2458886.52446 |    3.40109 | 2458895.13991 |    3.47377 |      7 February 2020 00:35:13.12 +/-    3 days  9:37:33.902  |    15 February 2020 15:21:28.64 +/-    3 days 11:22:13.582
2458904.51491 |    3.41203 | 2458913.13037 |    3.48478 |     25 February 2020 00:21:28.23 +/-    3 days  9:53:19.074  |        4 March 2020 15:07:43.74 +/-    3 days 11:38: 4.829
2458922.50536 |    3.42297 | 2458931.12082 |    3.49579 |        14 March 2020 00:07:43.33 +/-    3 days 10:09: 4.255  |       22 March 2020 14:53:58.85 +/-    3 days 11:53:56.090
2458940.49582 |    3.43391 | 2458949.11127 |    3.50680 |        31 March 2020 23:53:58.44 +/-    3 days 10:24:49.446  |        9 April 2020 14:40:13.95 +/-    3 days 12:09:47.364
2458958.48627 |    3.44487 | 2458967.10173 |    3.51781 |        18 April 2020 23:40:13.54 +/-    3 days 10:40:36.659  |       27 April 2020 14:26:29.06 +/-    3 days 12:25:38.650
2458976.47672 |    3.45591 | 2458985.09218 |    3.52882 |           6 May 2020 23:26:28.65 +/-    3 days 10:56:30.548  |         15 May 2020 14:12:44.16 +/-    3 days 12:41:29.948
2458994.46717 |    3.46695 | 2459003.08263 |    3.53983 |          24 May 2020 23:12:43.76 +/-    3 days 11:12:24.453  |         2 June 2020 13:58:59.27 +/-    3 days 12:57:21.260
2459012.45763 |    3.47799 | 2459021.07308 |    3.55084 |         11 June 2020 22:58:58.86 +/-    3 days 11:28:18.372  |        20 June 2020 13:45:14.37 +/-    3 days 13:13:12.583
2459030.44808 |    3.48902 | 2459039.06354 |    3.56185 |         29 June 2020 22:45:13.97 +/-    3 days 11:44:11.353  |         8 July 2020 13:31:29.48 +/-    3 days 13:29: 3.919
2459048.43853 |    3.50000 | 2459057.05399 |    3.57286 |         17 July 2020 22:31:29.07 +/-    3 days 12:00: 0.056  |        26 July 2020 13:17:44.59 +/-    3 days 13:44:55.267
2459066.42898 |    3.51098 | 2459075.04444 |    3.58377 |        4 August 2020 22:17:44.18 +/-    3 days 12:15:48.770  |      13 August 2020 13:03:59.69 +/-    3 days 14:00:37.851
2459084.41944 |    3.52196 | 2459093.03489 |    3.59468 |       22 August 2020 22:03:59.28 +/-    3 days 12:31:37.495  |      31 August 2020 12:50:14.80 +/-    3 days 14:16:20.257
2459102.40989 |    3.53294 | 2459111.02535 |    3.60559 |     9 September 2020 21:50:14.39 +/-    3 days 12:47:26.230  |   18 September 2020 12:36:29.90 +/-    3 days 14:32: 2.660
2459120.40034 |    3.54393 | 2459129.01580 |    3.61649 |    27 September 2020 21:36:29.49 +/-    3 days 13:03:15.694  |      6 October 2020 12:22:45.01 +/-    3 days 14:47:45.062
2459138.39079 |    3.55496 | 2459147.00625 |    3.62740 |      15 October 2020 21:22:44.60 +/-    3 days 13:19: 8.235  |     24 October 2020 12:09:00.11 +/-    3 days 15:03:27.460
2459156.38125 |    3.56598 | 2459164.99670 |    3.63832 |      2 November 2020 21:08:59.70 +/-    3 days 13:35: 0.781  |    11 November 2020 11:55:15.22 +/-    3 days 15:19:10.695
2459174.37170 |    3.57701 | 2459182.98716 |    3.64926 |     20 November 2020 20:55:14.81 +/-    3 days 13:50:53.333  |    29 November 2020 11:41:30.32 +/-    3 days 15:34:55.904
2459192.36215 |    3.58803 | 2459200.97761 |    3.66020 |      8 December 2020 20:41:29.92 +/-    3 days 14:06:45.889  |    17 December 2020 11:27:45.43 +/-    3 days 15:50:41.115
2459210.35260 |    3.59906 | 2459218.96806 |    3.67114 |     26 December 2020 20:27:45.02 +/-    3 days 14:22:38.451  |      4 January 2021 11:14:00.53 +/-    3 days 16:06:26.329
2459228.34306 |    3.61008 | 2459236.95851 |    3.68208 |      13 January 2021 20:14:00.13 +/-    3 days 14:38:31.019  |     22 January 2021 11:00:15.64 +/-    3 days 16:22:11.545
2459246.33351 |    3.62111 | 2459254.94897 |    3.69302 |      31 January 2021 20:00:15.23 +/-    3 days 14:54:23.591  |     9 February 2021 10:46:30.75 +/-    3 days 16:37:56.763
2459264.32396 |    3.63213 | 2459272.93942 |    3.70397 |     18 February 2021 19:46:30.34 +/-    3 days 15:10:16.168  |    27 February 2021 10:32:45.85 +/-    3 days 16:53:42.739
2459282.31441 |    3.64316 | 2459290.92987 |    3.71492 |         8 March 2021 19:32:45.44 +/-    3 days 15:26: 8.750  |       17 March 2021 10:19:00.96 +/-    3 days 17:09:29.083
2459300.30487 |    3.65418 | 2459308.92032 |    3.72587 |        26 March 2021 19:19:00.55 +/-    3 days 15:42: 1.337  |        4 April 2021 10:05:16.06 +/-    3 days 17:25:15.428
2459318.29532 |    3.66521 | 2459326.91078 |    3.73683 |        13 April 2021 19:05:15.65 +/-    3 days 15:57:53.929  |       22 April 2021 09:51:31.17 +/-    3 days 17:41: 1.774
2459336.28577 |    3.67623 | 2459344.90123 |    3.74778 |           1 May 2021 18:51:30.76 +/-    3 days 16:13:46.526  |         10 May 2021 09:37:46.27 +/-    3 days 17:56:48.122
2459354.27623 |    3.68726 | 2459362.89168 |    3.75873 |          19 May 2021 18:37:45.86 +/-    3 days 16:29:39.127  |         28 May 2021 09:24:01.38 +/-    3 days 18:12:34.470
2459372.26668 |    3.69828 | 2459380.88214 |    3.76969 |          6 June 2021 18:24:00.97 +/-    3 days 16:45:31.734  |        15 June 2021 09:10:16.48 +/-    3 days 18:28:20.820
2459390.25713 |    3.70931 | 2459398.87259 |    3.78064 |         24 June 2021 18:10:16.08 +/-    3 days 17:01:24.345  |         3 July 2021 08:56:31.59 +/-    3 days 18:44: 7.171
2459408.24758 |    3.72034 | 2459416.86304 |    3.79159 |         12 July 2021 17:56:31.18 +/-    3 days 17:17:16.961  |        21 July 2021 08:42:46.69 +/-    3 days 18:59:53.523
2459426.23804 |    3.73136 | 2459434.85349 |    3.80254 |         30 July 2021 17:42:46.29 +/-    3 days 17:33: 9.581  |       8 August 2021 08:29:01.80 +/-    3 days 19:15:39.876
2459444.22849 |    3.74238 | 2459452.84395 |    3.81350 |       17 August 2021 17:29:01.39 +/-    3 days 17:49: 1.252  |      26 August 2021 08:15:16.90 +/-    3 days 19:31:26.230
2459462.21894 |    3.75336 | 2459470.83440 |    3.82445 |     4 September 2021 17:15:16.50 +/-    3 days 18:04:49.954  |   13 September 2021 08:01:32.01 +/-    3 days 19:47:12.585
2459480.20939 |    3.76436 | 2459488.82485 |    3.83540 |    22 September 2021 17:01:31.60 +/-    3 days 18:20:41.099  |      1 October 2021 07:47:47.12 +/-    3 days 20:02:58.941
2459498.19985 |    3.77540 | 2459506.81530 |    3.84636 |      10 October 2021 16:47:46.71 +/-    3 days 18:36:34.709  |     19 October 2021 07:34:02.22 +/-    3 days 20:18:45.298
2459516.19030 |    3.78644 | 2459524.80576 |    3.85731 |      28 October 2021 16:34:01.81 +/-    3 days 18:52:28.325  |     6 November 2021 07:20:17.33 +/-    3 days 20:34:31.656
2459534.18075 |    3.79748 | 2459542.79621 |    3.86826 |     15 November 2021 16:20:16.92 +/-    3 days 19:08:21.944  |    24 November 2021 07:06:32.43 +/-    3 days 20:50:18.015
2459552.17120 |    3.80851 | 2459560.78666 |    3.87922 |      3 December 2021 16:06:32.02 +/-    3 days 19:24:15.567  |    12 December 2021 06:52:47.54 +/-    3 days 21:06: 4.375
2459570.16166 |    3.81955 | 2459578.77711 |    3.89017 |     21 December 2021 15:52:47.13 +/-    3 days 19:40: 9.195  |    30 December 2021 06:39:02.64 +/-    3 days 21:21:50.737
2459588.15211 |    3.83055 | 2459596.76757 |    3.90112 |       8 January 2022 15:39:02.23 +/-    3 days 19:55:59.761  |     17 January 2022 06:25:17.75 +/-    3 days 21:37:37.099
2459606.14256 |    3.84153 | 2459614.75802 |    3.91208 |      26 January 2022 15:25:17.34 +/-    3 days 20:11:48.484  |     4 February 2022 06:11:32.85 +/-    3 days 21:53:23.462
2459624.13301 |    3.85251 | 2459632.74847 |    3.92303 |     13 February 2022 15:11:32.45 +/-    3 days 20:27:37.212  |    22 February 2022 05:57:47.96 +/-    3 days 22:09: 9.826
2459642.12347 |    3.86349 | 2459650.73892 |    3.93398 |         3 March 2022 14:57:47.55 +/-    3 days 20:43:25.946  |       12 March 2022 05:44:03.06 +/-    3 days 22:24:56.190
2459660.11392 |    3.87448 | 2459668.72938 |    3.94494 |        21 March 2022 14:44:02.66 +/-    3 days 20:59:14.685  |       30 March 2022 05:30:18.17 +/-    3 days 22:40:42.556
2459678.10437 |    3.88546 | 2459686.71983 |    3.95589 |         8 April 2022 14:30:17.76 +/-    3 days 21:15: 3.430  |       17 April 2022 05:16:33.28 +/-    3 days 22:56:28.923
2459696.09482 |    3.89644 | 2459704.71028 |    3.96684 |        26 April 2022 14:16:32.87 +/-    3 days 21:30:52.179  |          5 May 2022 05:02:48.38 +/-    3 days 23:12:15.291
2459714.08528 |    3.90742 | 2459722.70073 |    3.97780 |          14 May 2022 14:02:47.97 +/-    3 days 21:46:40.934  |         23 May 2022 04:49:03.49 +/-    3 days 23:28: 1.659
2459732.07573 |    3.91840 | 2459740.69119 |    3.98875 |          1 June 2022 13:49:03.08 +/-    3 days 22:02:29.694  |        10 June 2022 04:35:18.59 +/-    3 days 23:43:48.029
2459750.06618 |    3.92938 | 2459758.68164 |    3.99970 |         19 June 2022 13:35:18.18 +/-    3 days 22:18:18.460  |        28 June 2022 04:21:33.70 +/-    3 days 23:59:34.352
2459768.05664 |    3.94033 | 2459776.67209 |    4.01064 |          7 July 2022 13:21:33.29 +/-    3 days 22:34: 4.617  |        16 July 2022 04:07:48.80 +/-    4 days  0:15:19.250
2459786.04709 |    3.95130 | 2459794.66255 |    4.02158 |         25 July 2022 13:07:48.39 +/-    3 days 22:49:52.030  |       3 August 2022 03:54:03.91 +/-    4 days  0:31: 4.150
2459804.03754 |    3.96235 | 2459812.65300 |    4.03251 |       12 August 2022 12:54:03.50 +/-    3 days 23:05:47.385  |      21 August 2022 03:40:19.01 +/-    4 days  0:46:49.053
2459822.02799 |    3.97341 | 2459830.64345 |    4.04345 |       30 August 2022 12:40:18.61 +/-    3 days 23:21:42.321  |    8 September 2022 03:26:34.12 +/-    4 days  1:02:33.957
2459840.01845 |    3.98440 | 2459848.63390 |    4.05439 |    17 September 2022 12:26:33.71 +/-    3 days 23:37:31.871  |   26 September 2022 03:12:49.22 +/-    4 days  1:18:18.864
2459858.00890 |    3.99539 | 2459866.62436 |    4.06532 |       5 October 2022 12:12:48.82 +/-    3 days 23:53:21.434  |     14 October 2022 02:59:04.33 +/-    4 days  1:34: 3.774
2459875.99935 |    4.00638 | 2459884.61481 |    4.07629 |      23 October 2022 11:59:03.92 +/-    4 days  0:09:11.010  |     1 November 2022 02:45:19.44 +/-    4 days  1:49:51.642
2459893.98980 |    4.01737 | 2459902.60526 |    4.08730 |     10 November 2022 11:45:19.03 +/-    4 days  0:25: 0.598  |    19 November 2022 02:31:34.54 +/-    4 days  2:05:42.628
2459911.98026 |    4.02836 | 2459920.59571 |    4.09831 |     28 November 2022 11:31:34.13 +/-    4 days  0:40:50.199  |     7 December 2022 02:17:49.65 +/-    4 days  2:21:33.625
2459929.97071 |    4.03935 | 2459938.58617 |    4.10931 |     16 December 2022 11:17:49.24 +/-    4 days  0:56:40.033  |    25 December 2022 02:04:04.75 +/-    4 days  2:37:24.630
2459947.96116 |    4.05036 | 2459956.57662 |    4.12033 |       3 January 2023 11:04:04.34 +/-    4 days  1:12:31.095  |     12 January 2023 01:50:19.86 +/-    4 days  2:53:16.503
2459965.95161 |    4.06137 | 2459974.56707 |    4.13137 |      21 January 2023 10:50:19.45 +/-    4 days  1:28:22.171  |     30 January 2023 01:36:34.96 +/-    4 days  3:09:10.270
2459983.94207 |    4.07238 | 2459992.55752 |    4.14241 |      8 February 2023 10:36:34.55 +/-    4 days  1:44:13.261  |    17 February 2023 01:22:50.07 +/-    4 days  3:25: 4.043
